x,y,z,t0,t1,t2,t3,xc_px,yc_px,xc,yc,diagonal
0.16,-0.04,0.12,65.96375653207352,90.17273599040085,145.01231472835664,54.8395787379558,-53.0,136.0,0.954,2.448,75.02666192761077
0.16,-0.03,0.12,69.38034472384487,91.39716985465594,146.0511983670063,54.65402851235038,-34.0,138.0,0.612,2.484,76.48529270389177
0.16,-0.02,0.12,72.8749836510982,92.28288469075476,146.78969941542863,54.50681472467387,-25.0,138.0,0.45,2.484,77.41446893184762
0.16,-0.01,0.12,76.42366562500266,92.81894361856297,147.23137468669245,54.41243106812949,-7.0,138.0,0.126,2.484,76.27581530209953
0.16,0.0,0.12,80.0,92.99842032709917,147.3783616969967,54.37994136989753,3.0,138.0,-0.054,2.484,77.20103626247513
0.16,0.01,0.12,83.57633437499734,92.81894361856297,147.23137468669245,54.41243106812949,15.0,137.0,-0.27,2.466,77.23341245859851
0.16,0.02,0.12,87.1250163489018,92.28288469075476,146.78969941542863,54.50681472467387,30.0,134.0,-0.54,2.412,77.07788269017254
0.16,0.03,0.12,90.61965527615513,91.39716985465594,146.0511983670063,54.65402851235038,40.0,131.0,-0.72,2.358,85.7962703152066
0.16,0.04,0.12,94.03624346792648,90.17273599040085,145.01231472835664,54.8395787379558,58.0,131.0,-1.044,2.358,75.0
0.16,0.05,0.12,97.35402463626133,88.62367714064925,143.66804214062938,55.044364999980125,72.0,132.0,-1.296,2.376,84.90583018850944
0.16,0.06,0.12,100.55604521958347,86.76615186515883,142.01181052023685,55.24565865507803,81.0,132.0,-1.458,2.376,75.8023746329889
0.16,0.07,0.12,103.62937773065681,84.61712771296452,140.03522620892144,55.418098495956926,96.0,132.0,-1.728,2.376,85.42833253669417
0.16,0.08,0.12,106.56505117707799,82.19302892489164,137.72759367742165,55.53456475253002,111.0,133.0,-1.998,2.394,76.55716818169282
0.16,0.09,0.12,109.35775354279127,79.50832530726561,135.07512834163586,55.566803034370245,125.0,132.0,-2.25,2.376,76.32168761236873
0.16,0.1,0.12,112.00538320808349,76.57405280956132,132.05973324379266,55.48568043423134,143.0,129.0,-2.574,2.322,76.53757247260981
0.15,0.11,0.12,116.2538377374448,78.11049018055616,133.6538000853714,55.54330990481523,155.0,115.0,-2.79,2.07,77.87810988975015
0.14,0.12,0.12,120.60129464500446,79.0406995289464,134.60271324166598,55.56201371271956,167.0,98.0,-3.006,1.764,88.68483523128404
0.13,0.13,0.12,125.0,79.35225781502139,134.9178056429377,55.565547827916305,182.0,80.0,-3.276,1.44,79.05694150420949
0.12,0.14,0.12,129.39870535499554,79.0406995289464,134.60271324166598,55.56201371271956,192.0,64.0,-3.456,1.152,89.20201791439474
0.11,0.15,0.12,133.7461622625552,78.11049018055616,133.6538000853714,55.54330990481523,202.0,46.0,-3.636,0.828,89.94442728707543
0.1,0.16,0.12,137.99461679191648,76.57405280956132,132.05973324379266,55.48568043423134,214.0,36.0,-3.852,0.648,77.46612162745726
0.09,0.16,0.12,140.64224645720873,79.50832530726561,135.07512834163586,55.566803034370245,213.0,20.0,-3.834,0.36,79.81227975693966
0.08,0.16,0.12,143.43494882292202,82.19302892489164,137.72759367742165,55.53456475253002,211.0,2.0,-3.798,0.036,79.71198153351854
0.07,0.16,0.12,146.3706222693432,84.61712771296452,140.03522620892144,55.418098495956926,206.0,-12.0,-3.708,-0.216,78.92401408950256
0.08,0.15,0.12,141.92751306414704,87.26902978883984,142.46496844209707,55.195938653257244,190.0,11.0,-3.42,0.198,77.88452991448301
0.07,0.15,0.12,144.98310652189997,89.8261093982419,144.7144221506847,54.88831275244282,189.0,-7.0,-3.402,-0.126,88.02272433866155
0.08,0.14,0.12,140.25511870305778,92.28288469075476,146.78969941542863,54.50681472467387,176.0,10.0,-3.168,0.18,78.84795495128583
0.07,0.14,0.12,143.43494882292202,94.99981352443632,148.98730937395703,53.987495849520705,174.0,-5.0,-3.132,-0.09,89.19641248391103
0.08,0.13,0.12,138.39249775375112,97.24366133222938,150.7256931098296,53.482031777600206,161.0,8.0,-2.898,0.144,77.62087348130012
0.07,0.13,0.12,141.69924423399362,100.14660790798169,152.87285289520293,52.72624498722122,156.0,-3.0,-2.808,-0.054,79.40403012442127
0.09,0.13,0.12,135.30484646876604,94.08380395514153,148.2577740429466,54.17397008780505,160.0,24.0,-2.88,0.432,86.31338250816034
0.1,0.13,0.12,132.43140797117252,90.69532313946664,145.4582624774506,54.76293933798397,164.0,40.0,-2.952,0.72,86.46964785403026
0.11,0.12,0.12,127.48955292199915,91.39716985465594,146.0511983670063,54.65402851235038,152.0,58.0,-2.736,1.044,76.05918747922567
0.12,0.11,0.12,122.51044707800085,91.39716985465594,146.0511983670063,54.65402851235038,142.0,72.0,-2.556,1.296,76.4198926981712
0.13,0.1,0.12,117.5685920288275,90.69532313946664,145.4582624774506,54.76293933798397,129.0,85.0,-2.322,1.53,86.49277426467485
0.14,0.09,0.12,112.7352262721076,89.30875964113709,144.2666903041677,54.95793066303061,115.0,103.0,-2.07,1.854,84.77027781009096
0.14,0.08,0.12,109.74488129694222,92.28288469075476,146.78969941542863,54.50681472467387,105.0,105.0,-1.89,1.89,76.89603370785778
0.14,0.07,0.12,106.56505117707799,94.99981352443632,148.98730937395703,53.987495849520705,90.0,108.0,-1.62,1.944,76.96752561957543
0.14,0.06,0.12,103.19859051364818,97.43368320999471,150.8697462877992,53.43606307780449,77.0,102.0,-1.386,1.836,86.31338250816034
0.14,0.05,0.12,99.65382405805332,99.55673522845954,152.44580322609056,52.889067997631024,63.0,104.0,-1.134,1.872,76.8505042273634
0.14,0.04,0.12,95.94539590092285,101.34106175399249,153.72323039629327,52.38216864230078,51.0,102.0,-0.918,1.836,77.42092740338364
0.14,0.03,0.12,92.0947570770121,102.76044112817608,154.70883321324737,51.94839208507127,38.0,104.0,-0.684,1.872,76.69419795525604
0.14,0.02,0.12,88.13010235415598,103.7921505444392,155.40834861469415,51.616198070254974,26.0,104.0,-0.468,1.872,77.07788269017254
0.14,0.01,0.12,84.08561677997487,104.41860944751261,155.8261878771608,51.40757842964821,17.0,101.0,-0.306,1.818,85.70297544426332
0.14,0.0,0.12,80.0,104.62869756798486,155.96514767111358,51.33645010312873,1.0,104.0,-0.018,1.872,76.40026177965623
0.14,-0.01,0.12,75.91438322002513,104.41860944751261,155.8261878771608,51.40757842964821,-13.0,103.0,0.234,1.854,76.8505042273634
0.14,-0.02,0.12,71.86989764584402,103.7921505444392,155.40834861469415,51.616198070254974,-28.0,102.0,0.504,1.836,76.92203845452875
0.14,-0.03,0.12,67.9052429229879,102.76044112817608,154.70883321324737,51.94839208507127,-41.0,104.0,0.738,1.872,76.32168761236873
0.14,-0.04,0.12,64.05460409907715,101.34106175399249,153.72323039629327,52.38216864230078,-49.0,104.0,0.882,1.872,75.27283706623525
0.14,-0.05,0.12,60.34617594194669,99.55673522845954,152.44580322609056,52.889067997631024,-63.0,106.0,1.134,1.908,83.43260753446461
0.14,-0.06,0.12,56.801409486351815,97.43368320999471,150.8697462877992,53.43606307780449,-78.0,104.0,1.404,1.872,76.11832893594026
0.14,-0.07,0.12,53.43494882292201,94.99981352443632,148.98730937395703,53.987495849520705,-88.0,110.0,1.584,1.98,84.5931439302264
0.14,-0.08,0.12,50.255118703057775,92.28288469075476,146.78969941542863,54.50681472467387,-103.0,110.0,1.854,1.98,75.1065909225016
0.14,-0.09,0.12,47.264773727892404,89.30875964113709,144.2666903041677,54.95793066303061,-118.0,108.0,2.124,1.944,75.0066663703967
0.14,-0.1,0.12,44.46232220802562,86.09980676955018,141.40587832411413,55.30607155456396,-132.0,108.0,2.376,1.944,76.23647421018367
0.13,-0.11,0.12,39.76364169072618,87.10110165024413,142.31403814814533,55.212936497901204,-147.0,92.0,2.646,1.656,77.10382610480494
0.12,-0.12,0.12,35.0,87.43726353453387,142.61577677772152,55.17851324318767,-156.0,82.0,2.808,1.476,76.90253571892151
0.11,-0.13,0.12,30.236358309273818,87.10110165024413,142.31403814814533,55.212936497901204,-170.0,65.0,3.06,1.17,77.4919350642375
0.1,-0.14,0.12,25.53767779197438,86.09980676955018,141.40587832411413,55.30607155456396,-184.0,46.0,3.312,0.828,78.26237921249263
0.09,-0.15,0.12,20.963756532073518,84.45374712679643,139.88229784182084,55.4285507150244,-201.0,28.0,3.618,0.504,78.77182237323191
0.08,-0.15,0.12,18.072486935852957,87.26902978883984,142.46496844209707,55.195938653257244,-198.0,15.0,3.564,0.27,81.8413098624405
0.07,-0.15,0.12,15.01689347810003,89.8261093982419,144.7144221506847,54.88831275244282,-195.0,5.0,3.51,0.09,79.64923100695951
0.05,-0.17,0.12,6.389540334034777,83.15599205880758,138.6542090297266,55.498216970918975,-219.0,-32.0,3.942,-0.576,80.15609770940699
0.06,-0.17,0.12,9.440034828176195,81.39694562718014,136.9516808202597,55.55473519307953,-224.0,-11.0,4.032,-0.198,79.90619500389191
0.07,-0.17,0.12,12.38013505195957,79.35225781502139,134.9178056429377,55.565547827916305,-225.0,4.0,4.05,0.072,80.05623023850174
0.08,-0.17,0.12,15.201123645475079,77.03324946481085,132.53964205659332,55.50639259178247,-228.0,19.0,4.104,0.342,79.81227975693966
0.09,-0.17,0.12,17.897271030947614,74.4489152435157,129.80005104602284,55.351135802507144,-232.0,35.0,4.176,0.63,79.88116173416608
0.1,-0.17,0.12,20.465544919459873,71.60434654383688,126.67602442541794,55.071677881581046,-234.0,53.0,4.212,0.954,78.03204469959762
0.11,-0.16,0.12,24.5085229876684,73.39618428915121,128.65713540683265,55.26095111768142,-220.0,72.0,3.96,1.296,80.52949770115296
0.12,-0.15,0.12,28.659808254090088,74.59980724353235,129.96259296272322,55.36278571919087,-207.0,87.0,3.726,1.566,78.77182237323191
0.13,-0.14,0.12,32.87890360333854,75.20470705383993,130.610979080891,55.406272027051074,-192.0,102.0,3.456,1.836,80.0812087820857
0.14,-0.13,0.12,37.12109639666146,75.20470705383993,130.610979080891,55.406272027051074,-176.0,118.0,3.168,2.124,79.2464510246358
0.15,-0.12,0.12,41.34019174590991,74.59980724353235,129.96259296272322,55.36278571919087,-164.0,129.0,2.952,2.322,78.40918313565064
0.16,-0.11,0.12,45.4914770123316,73.39618428915121,128.65713540683265,55.26095111768142,-149.0,145.0,2.682,2.61,78.02563681252464
0.17,-0.1,0.12,49.53445508054012,71.60434654383688,126.67602442541794,55.071677881581046,-135.0,160.0,2.43,2.88,76.10519036176179
0.17,-0.09,0.12,52.10272896905238,74.4489152435157,129.80005104602284,55.351135802507144,-119.0,163.0,2.142,2.934,78.63841300535
0.17,-0.08,0.12,54.798876354524936,77.03324946481085,132.53964205659332,55.50639259178247,-108.0,159.0,1.944,2.862,78.08969202141856
0.17,-0.07,0.12,57.61986494804043,79.35225781502139,134.9178056429377,55.565547827916305,-90.0,158.0,1.62,2.844,76.68767828015137
0.17,-0.06,0.12,60.55996517182381,81.39694562718014,136.9516808202597,55.55473519307953,-80.0,157.0,1.44,2.826,77.62087348130012
0.17,-0.05,0.12,63.610459665965216,83.15599205880758,138.6542090297266,55.498216970918975,-64.0,155.0,1.152,2.79,77.1621668954417
0.17,-0.04,0.12,66.7594800848128,84.61712771296452,140.03522620892144,55.418098495956926,-54.0,153.0,0.972,2.754,75.02666192761077
0.17,-0.03,0.12,69.99202019855866,85.76837111303685,141.1021683404188,55.33379722738198,-40.0,154.0,0.72,2.772,75.58438992278762
0.17,-0.02,0.12,73.29016319224307,86.59912509053613,141.86051257578146,55.26138748524532,-23.0,154.0,0.414,2.772,77.02596964660685
0.17,-0.01,0.12,76.6335393365702,87.10110165024413,142.31403814814533,55.212936497901204,-8.0,152.0,0.144,2.736,77.10382610480494
0.17,0.0,0.12,80.0,87.26902978883983,142.46496844209707,55.195938653257244,8.0,151.0,-0.144,2.718,77.00649323271382
0.17,0.01,0.12,83.3664606634298,87.10110165024413,142.31403814814533,55.212936497901204,13.0,151.0,-0.234,2.718,77.33692520394123
0.17,0.02,0.12,86.70983680775693,86.59912509053613,141.86051257578146,55.26138748524532,29.0,148.0,-0.522,2.664,75.66372975210778
0.17,0.03,0.12,90.00797980144134,85.76837111303685,141.1021683404188,55.33379722738198,48.0,150.0,-0.864,2.7,75.82216034906945
0.17,0.04,0.12,93.2405199151872,84.61712771296452,140.03522620892144,55.418098495956926,58.0,147.0,-1.044,2.646,75.43208866258443
0.17,0.05,0.12,96.38954033403479,83.15599205880758,138.6542090297266,55.498216970918975,73.0,147.0,-1.314,2.646,76.55063683601855
0.17,0.06,0.12,99.44003482817618,81.39694562718014,136.9516808202597,55.55473519307953,89.0,148.0,-1.602,2.664,77.17512552629896
0.17,0.07,0.12,102.38013505195957,79.35225781502139,134.9178056429377,55.565547827916305,100.0,147.0,-1.8,2.646,76.94153624668537
0.17,0.08,0.12,105.20112364547506,77.03324946481085,132.53964205659332,55.50639259178247,117.0,145.0,-2.106,2.61,86.4060183089118
0.17,0.09,0.12,107.89727103094762,74.4489152435157,129.80005104602284,55.351135802507144,126.0,152.0,-2.268,2.736,76.15773105863909
0.17,0.1,0.12,110.46554491945989,71.60434654383688,126.67602442541794,55.071677881581046,145.0,149.0,-2.61,2.682,76.55063683601855
0.16,0.11,0.12,114.5085229876684,73.39618428915121,128.65713540683265,55.26095111768142,158.0,133.0,-2.844,2.394,87.80091115700337
0.15,0.12,0.12,118.65980825409008,74.59980724353235,129.96259296272322,55.36278571919087,173.0,117.0,-3.114,2.106,87.29833904490967
0.14,0.13,0.12,122.87890360333854,75.20470705383993,130.610979080891,55.406272027051074,185.0,98.0,-3.33,1.764,78.31347265956222
0.13,0.14,0.12,127.12109639666146,75.20470705383993,130.610979080891,55.406272027051074,197.0,80.0,-3.546,1.44,77.02596964660685
0.12,0.15,0.12,131.34019174590992,74.59980724353235,129.96259296272322,55.36278571919087,207.0,61.0,-3.726,1.098,89.45389874119518
0.11,0.16,0.12,135.4914770123316,73.39618428915121,128.65713540683265,55.26095111768142,219.0,48.0,-3.942,0.864,78.08969202141856
0.1,0.17,0.12,139.5344550805401,71.60434654383688,126.67602442541794,55.071677881581046,231.0,35.0,-4.158,0.63,77.87810988975015
0.09,0.17,0.12,142.10272896905238,74.4489152435157,129.80005104602284,55.351135802507144,234.0,13.0,-4.212,0.234,89.49301648732151
0.08,0.17,0.12,144.7988763545249,77.03324946481085,132.53964205659332,55.50639259178247,227.0,3.0,-4.086,0.054,89.5377015563835
0.07,0.17,0.12,147.61986494804043,79.35225781502139,134.9178056429377,55.565547827916305,224.0,-15.0,-4.032,-0.27,79.7057087039567
0.07,0.18,0.12,148.74949449286675,73.99700743794199,129.31133745722235,55.31433001928036,237.0,-9.0,-4.266,-0.162,77.07788269017254
0.08,0.18,0.12,146.0375110254218,71.75310994034804,126.84221457284508,55.08910463249704,241.0,4.0,-4.338,0.072,77.83315488916018
0.09,0.18,0.12,143.43494882292202,69.23545318855845,123.98795527301952,54.75250208446107,245.0,25.0,-4.41,0.45,77.20103626247513
0.1,0.18,0.12,140.94539590092285,66.44229789481001,120.71813785616999,54.27583996135999,248.0,40.0,-4.464,0.72,77.12976079309465
0.11,0.17,0.12,137.0947570770121,68.4987990973867,123.13610137485075,54.63730227746405,238.0,51.0,-4.284,0.918,77.46612162745726
0.12,0.16,0.12,133.13010235415598,69.97365536312113,124.83402044094788,54.860365077826756,231.0,66.0,-4.158,1.188,77.64663547121665
0.13,0.15,0.12,129.08561677997488,70.86188411559984,125.8419578458123,54.98007373021247,215.0,83.0,-3.87,1.494,77.10382610480494
0.14,0.14,0.12,125.0,71.15860585595047,126.17621365158774,55.017607795637275,198.0,102.0,-3.564,1.836,76.32168761236873
0.15,0.13,0.12,120.91438322002513,70.86188411559984,125.8419578458123,54.98007373021247,182.0,118.0,-3.276,2.124,76.79192665899195
0.16,0.12,0.12,116.86989764584402,69.97365536312113,124.83402044094788,54.860365077826756,168.0,133.0,-3.024,2.394,75.92759709091287
0.17,0.11,0.12,112.9052429229879,68.4987990973867,123.13610137485075,54.63730227746405,157.0,147.0,-2.826,2.646,86.40023148117139
0.18,0.1,0.12,109.05460409907715,66.44229789481001,120.71813785616999,54.27583996135999,145.0,168.0,-2.61,3.024,76.32168761236873
0.18,0.09,0.12,106.56505117707799,69.23545318855845,123.98795527301952,54.75250208446107,128.0,170.0,-2.304,3.06,76.96752561957543
0.18,0.08,0.12,103.96248897457818,71.75310994034804,126.84221457284508,55.08910463249704,114.0,171.0,-2.052,3.078,76.05918747922567
0.18,0.07,0.12,101.25050550713324,73.99700743794199,129.31133745722235,55.31433001928036,98.0,171.0,-1.764,3.078,76.66159403508382
0.18,0.06,0.12,98.43494882292201,75.96397379623532,131.41753867131018,55.45356487507486,83.0,170.0,-1.494,3.06,85.98255637046388
0.18,0.05,0.12,95.52411099675426,77.64779647472515,133.17725543248264,55.529458957757484,68.0,168.0,-1.224,3.024,86.6083136886985
0.18,0.04,0.12,92.52880770915151,79.0406995289464,134.60271324166598,55.56201371271956,53.0,167.0,-0.954,3.006,77.98717843338096
0.18,0.03,0.12,89.46232220802561,80.13456609909369,135.70294770879343,55.56838160969973,40.0,169.0,-0.72,3.042,78.49203781276162
0.18,0.02,0.12,86.3401917459099,80.92195893999266,136.4844685034288,55.562509563436144,28.0,169.0,-0.504,3.042,77.15568676384133
0.18,0.01,0.12,83.17983011986423,81.39694562718014,136.9516808202597,55.55473519307953,16.0,170.0,-0.288,3.06,76.83749084919418
0.18,0.0,0.12,80.0,81.55571259377567,137.1071390655247,55.55142647174904,0.0,169.0,0.0,3.042,76.84399781375251
0.18,-0.01,0.12,76.82016988013577,81.39694562718014,136.9516808202597,55.55473519307953,-17.0,168.0,0.306,3.024,76.32168761236873
0.18,-0.02,0.12,73.6598082540901,80.92195893999266,136.4844685034288,55.562509563436144,-29.0,167.0,0.522,3.006,76.05918747922567
0.18,-0.03,0.12,70.53767779197439,80.13456609909369,135.70294770879343,55.56838160969973,-42.0,166.0,0.756,2.988,76.96752561957543
0.18,-0.04,0.12,67.47119229084849,79.0406995289464,134.60271324166598,55.56201371271956,-57.0,166.0,1.026,2.988,75.96051605933177
0.18,-0.05,0.12,64.47588900324574,77.64779647472515,133.17725543248264,55.529458957757484,-70.0,169.0,1.26,3.042,75.8946638440411
0.18,-0.06,0.12,61.56505117707799,75.96397379623532,131.41753867131018,55.45356487507486,-83.0,171.0,1.494,3.078,76.6550715869472
0.18,-0.07,0.12,58.74949449286676,73.99700743794199,129.31133745722235,55.31433001928036,-100.0,171.0,1.8,3.078,76.48529270389177
0.18,-0.08,0.12,56.037511025421814,71.75310994034804,126.84221457284508,55.08910463249704,-112.0,173.0,2.016,3.114,76.94153624668537
0.18,-0.09,0.12,53.43494882292201,69.23545318855845,123.98795527301952,54.75250208446107,-127.0,173.0,2.286,3.114,76.53103945458993
0.18,-0.1,0.12,50.945395900922854,66.44229789481001,120.71813785616999,54.27583996135999,-146.0,173.0,2.628,3.114,77.10382610480494
0.17,-0.11,0.12,47.094757077012105,68.4987990973867,123.13610137485075,54.63730227746405,-155.0,161.0,2.79,2.898,78.0
0.16,-0.12,0.12,43.13010235415598,69.97365536312113,124.83402044094788,54.860365077826756,-171.0,149.0,3.078,2.682,79.22752047110903
0.15,-0.13,0.12,39.08561677997487,70.86188411559984,125.8419578458123,54.98007373021247,-182.0,134.0,3.276,2.412,78.91767862779544
0.14,-0.14,0.12,35.0,71.15860585595047,126.17621365158774,55.017607795637275,-196.0,114.0,3.528,2.052,78.33900688673555
0.13,-0.15,0.12,30.914383220025123,70.86188411559984,125.8419578458123,54.98007373021247,-214.0,90.0,3.852,1.62,79.12016177940993
0.12,-0.16,0.12,26.869897645844013,69.97365536312113,124.83402044094788,54.860365077826756,-228.0,74.0,4.104,1.332,79.62411694957753
0.11,-0.17,0.12,22.905242922987895,68.4987990973867,123.13610137485075,54.63730227746405,-240.0,58.0,4.32,1.044,79.75587752636166
0.1,-0.18,0.12,19.05460409907714,66.44229789481001,120.71813785616999,54.27583996135999,-256.0,43.0,4.608,0.774,79.05694150420949
0.09,-0.18,0.12,16.56505117707799,69.23545318855845,123.98795527301952,54.75250208446107,-257.0,22.0,4.626,0.396,82.61961026293939
0.08,-0.18,0.12,13.962488974578193,71.75310994034804,126.84221457284508,55.08910463249704,-256.0,5.0,4.608,0.09,80.72174428244226
0.07,-0.18,0.12,11.25050550713324,73.99700743794199,129.31133745722235,55.31433001928036,-248.0,-4.0,4.464,-0.072,82.75868534480233
0.06,-0.18,0.12,8.43494882292201,75.96397379623532,131.41753867131018,55.45356487507486,-246.0,-25.0,4.428,-0.45,82.80700453464067
0.05,-0.18,0.12,5.52411099675426,77.64779647472515,133.17725543248264,55.529458957757484,-242.0,-40.0,4.356,-0.72,81.68843247363729
0.05,-0.19,0.12,4.74356283647073,72.05092299080442,127.17398351301179,55.12306052220736,-253.0,-30.0,4.554,-0.54,80.15609770940699
0.06,-0.19,0.12,7.5255683737228765,70.4174211158999,125.33897041744207,54.92154930154217,-258.0,-12.0,4.644,-0.216,79.19595949289332
0.07,-0.19,0.12,10.224859431168085,68.4987990973867,123.13610137485075,54.63730227746405,-260.0,6.0,4.68,0.108,79.98124780221924
0.08,-0.19,0.12,12.833654177917552,66.29564995849194,120.54347836915981,54.247828410667864,-265.0,15.0,4.77,0.27,80.15609770940699
0.09,-0.19,0.12,15.346175941946697,63.80423290830221,117.53090399613272,53.72667108783051,-268.0,32.0,4.824,0.576,79.81227975693966
0.1,-0.19,0.12,17.75854060106002,61.013918832651726,114.05602578046623,53.0421069478145,-269.0,47.0,4.842,0.846,80.7093550959243
0.11,-0.18,0.12,21.42956561483851,63.3644290988825,116.9902527483729,53.6258236494904,-260.0,66.0,4.68,1.188,81.49233092751734
0.12,-0.17,0.12,25.217592968192704,65.12307303010735,119.13625609594729,54.01318306583995,-238.0,85.0,4.284,1.53,81.02468759581859
0.13,-0.16,0.12,29.093858886229505,66.29564995849194,120.54347836915981,54.247828410667864,-225.0,104.0,4.05,1.872,80.99382692526635
0.14,-0.15,0.12,33.025065989118026,66.88239283549285,121.24051215034898,54.358119314856125,-209.0,120.0,3.762,2.16,79.81227975693966
0.15,-0.14,0.12,36.974934010881974,66.88239283549285,121.24051215034898,54.358119314856125,-198.0,131.0,3.564,2.358,79.62411694957753
0.16,-0.13,0.12,40.9061411137705,66.29564995849194,120.54347836915981,54.247828410667864,-181.0,147.0,3.258,2.646,79.51100552753688
0.17,-0.12,0.12,44.78240703180729,65.12307303010735,119.13625609594729,54.01318306583995,-167.0,158.0,3.006,2.844,79.05694150420949
0.18,-0.11,0.12,48.570434385161484,63.3644290988825,116.9902527483729,53.6258236494904,-155.0,177.0,2.79,3.186,77.05841939723393
0.19,-0.1,0.12,52.24145939893998,61.013918832651726,114.05602578046623,53.0421069478145,-141.0,191.0,2.538,3.438,76.4198926981712
0.19,-0.09,0.12,54.65382405805331,63.80423290830221,117.53090399613272,53.72667108783051,-126.0,195.0,2.268,3.51,78.08969202141856
0.19,-0.08,0.12,57.166345822082455,66.29564995849194,120.54347836915981,54.247828410667864,-104.0,194.0,1.872,3.492,77.87810988975015
0.19,-0.07,0.12,59.775140568831915,68.4987990973867,123.13610137485075,54.63730227746405,-96.0,191.0,1.728,3.438,77.3692445355388
0.19,-0.06,0.12,62.47443162627713,70.4174211158999,125.33897041744207,54.92154930154217,-78.0,191.0,1.404,3.438,77.79460135510689
0.19,-0.05,0.12,65.25643716352927,72.05092299080442,127.17398351301179,55.12306052220736,-65.0,188.0,1.17,3.384,78.18567643756751
0.19,-0.04,0.12,68.11134196037203,73.39618428915121,128.65713540683265,55.26095111768142,-48.0,190.0,0.864,3.42,86.31338250816034
0.19,-0.03,0.12,71.0273733851036,74.4489152435157,129.80005104602284,55.351135802507144,-34.0,189.0,0.612,3.402,76.53757247260981
0.19,-0.02,0.12,73.99099404250548,75.20470705383993,130.610979080891,55.406272027051074,-26.0,188.0,0.468,3.384,77.52418977325722
0.19,-0.01,0.12,76.98721249581666,75.65983455821281,131.0954301173445,55.435595559131684,-7.0,186.0,0.126,3.348,76.27581530209953
0.19,0.0,0.12,80.0,75.81183078672105,131.25656954958862,55.44473876286758,11.0,185.0,-0.198,3.33,76.83749084919418
0.19,0.01,0.12,83.01278750418334,75.65983455821281,131.0954301173445,55.435595559131684,23.0,183.0,-0.414,3.294,76.48529270389177
0.19,0.02,0.12,86.00900595749452,75.20470705383993,130.610979080891,55.406272027051074,38.0,182.0,-0.684,3.276,77.07788269017254
0.19,0.03,0.12,88.9726266148964,74.4489152435157,129.80005104602284,55.351135802507144,45.0,183.0,-0.81,3.294,77.10382610480494
0.19,0.04,0.12,91.88865803962797,73.39618428915121,128.65713540683265,55.26095111768142,61.0,183.0,-1.098,3.294,75.92759709091287
0.19,0.05,0.12,94.74356283647073,72.05092299080442,127.17398351301179,55.12306052220736,75.0,177.0,-1.35,3.186,86.02325267042627
0.19,0.06,0.12,97.52556837372288,70.4174211158999,125.33897041744207,54.92154930154217,92.0,181.0,-1.656,3.258,76.55063683601855
0.19,0.07,0.12,100.22485943116808,68.4987990973867,123.13610137485075,54.63730227746405,105.0,179.0,-1.89,3.222,85.47514258543241
0.19,0.08,0.12,102.83365417791754,66.29564995849194,120.54347836915981,54.247828410667864,119.0,182.0,-2.142,3.276,76.05918747922567
0.19,0.09,0.12,105.34617594194668,63.80423290830221,117.53090399613272,53.72667108783051,138.0,181.0,-2.484,3.258,76.55716818169282
0.19,0.1,0.12,107.75854060106002,61.013918832651726,114.05602578046623,53.0421069478145,146.0,180.0,-2.628,3.24,86.7294644281861
0.18,0.11,0.12,111.42956561483851,63.3644290988825,116.9902527483729,53.6258236494904,162.0,169.0,-2.916,3.042,79.05694150420949
0.17,0.12,0.12,115.21759296819272,65.12307303010735,119.13625609594729,54.01318306583995,180.0,144.0,-3.24,2.592,79.07591289387686
0.16,0.13,0.12,119.0938588862295,66.29564995849194,120.54347836915981,54.247828410667864,195.0,129.0,-3.51,2.322,77.92945527847606
0.15,0.14,0.12,123.02506598911802,66.88239283549285,121.24051215034898,54.358119314856125,208.0,109.0,-3.744,1.962,77.23341245859851
0.14,0.15,0.12,126.97493401088198,66.88239283549285,121.24051215034898,54.358119314856125,216.0,98.0,-3.888,1.764,78.02563681252464
0.13,0.16,0.12,130.9061411137705,66.29564995849194,120.54347836915981,54.247828410667864,228.0,79.0,-4.104,1.422,78.23042886243178
0.12,0.17,0.12,134.78240703180728,65.12307303010735,119.13625609594729,54.01318306583995,237.0,62.0,-4.266,1.116,78.77182237323191
0.11,0.18,0.12,138.5704343851615,63.3644290988825,116.9902527483729,53.6258236494904,255.0,45.0,-4.59,0.81,78.33900688673555
0.1,0.19,0.12,142.24145939893998,61.013918832651726,114.05602578046623,53.0421069478145,268.0,25.0,-4.824,0.45,88.54377448471462
0.09,0.19,0.12,144.65382405805332,63.80423290830221,117.53090399613272,53.72667108783051,268.0,13.0,-4.824,0.234,88.95504482602435
0.08,0.19,0.12,147.16634582208246,66.29564995849194,120.54347836915981,54.247828410667864,263.0,-7.0,-4.734,-0.126,80.11242100947892
0.08,0.2,0.12,148.19859051364818,60.57177137704839,113.49568713622472,52.923915759176325,277.0,-6.0,-4.986,-0.108,77.47257579298626
0.09,0.2,0.12,145.77225468204583,58.05237025006518,110.25246756094486,52.200097310879684,281.0,15.0,-5.058,0.27,77.25283166331187
0.1,0.2,0.12,143.43494882292202,55.195185738387394,106.47155839772921,51.27637265934181,285.0,30.0,-5.13,0.54,74.94664769020693
0.11,0.19,0.12,139.93141717813756,57.90325338924232,110.0578354599475,52.154582070705175,272.0,51.0,-4.896,0.918,76.40026177965623
0.12,0.18,0.12,136.30993247402023,59.98126520092005,112.74320612781219,52.76194092689212,262.0,63.0,-4.716,1.134,77.27871634544663
