x,y,z,t0,t1,t2,t3,xc_px,yc_px,xc,yc,diagonal,xe,ye
0.11,0.04,0.12,99.98310652189998,118.36017428389415,163.80218537193858,45.44201108804442,54.0,45.0,0.31940298507462694,0.43130434782608695,77.02596964660685,0.6821124361158433,0.5693308550185874
0.11,0.03,0.12,95.25511870305778,120.19852829231576,164.66865798218828,44.470129689872536,48.0,34.0,0.30149253731343284,0.4504347826086956,87.13208364316786,0.7005110732538331,0.55
0.11,0.02,0.12,90.30484646876604,121.54446694984358,165.2760867370148,43.73161978717121,56.0,26.0,0.32537313432835824,0.4643478260869565,86.21484790916237,0.6759795570698467,0.5356877323420075
0.11,0.01,0.12,85.1944289077348,122.36573116609338,165.6355522610379,43.26982109494452,49.0,14.0,0.30447761194029854,0.4852173913043478,77.10382610480494,0.6974446337308348,0.5146840148698885
0.11,0.0,0.12,80.0,122.64182877212744,165.75449840717494,43.11266963504746,53.0,3.0,0.31641791044776124,0.5043478260869565,86.21484790916237,0.6851788756388416,0.49535315985130113
0.11,-0.01,0.12,74.8055710922652,122.36573116609338,165.6355522610379,43.26982109494452,53.0,-9.0,0.31641791044776124,0.5252173913043479,85.70297544426332,0.6851788756388416,0.4743494423791822
0.11,-0.02,0.12,69.69515353123397,121.54446694984358,165.2760867370148,43.73161978717121,56.0,-22.0,0.32537313432835824,0.5478260869565217,77.38862965578342,0.6759795570698467,0.4516728624535316
0.11,-0.03,0.12,64.74488129694222,120.19852829231576,164.66865798218828,44.470129689872536,56.0,-29.0,0.32537313432835824,0.5599999999999999,77.62087348130012,0.6759795570698467,0.4390334572490706
0.11,-0.04,0.12,60.016893478100016,118.36017428389415,163.80218537193858,45.44201108804442,66.0,-42.0,0.35522388059701493,0.5826086956521739,75.96051605933177,0.6453151618398638,0.4163568773234201
0.11,-0.05,0.12,55.55604521958347,116.07086228602692,162.6635340415101,46.59267175548318,61.0,-54.0,0.34029850746268664,0.6034782608695652,75.31268153505093,0.6606473594548552,0.39535315985130115
0.11,-0.06,0.12,51.389540334034784,113.3781308978084,161.23908684547888,47.86095594767048,65.0,-72.0,0.3522388059701493,0.6347826086956522,75.1065909225016,0.648381601362862,0.3643122676579926
0.11,-0.07,0.12,47.52880770915151,110.33228740803456,159.51595664743394,49.18366923939941,65.0,-77.0,0.3522388059701493,0.6434782608695652,76.02631123499285,0.648381601362862,0.3550185873605948
0.11,-0.08,0.12,43.97262661489639,106.98322596997389,157.48263263254333,50.49940666256946,67.0,-96.0,0.35820895522388063,0.6765217391304348,75.16648189186454,0.6422487223168655,0.32230483271375465
0.11,-0.09,0.12,40.71059313749964,103.3776328317195,155.12900328134117,51.75137044962168,66.0,-105.0,0.35522388059701493,0.6921739130434783,76.6550715869472,0.6453151618398638,0.3063197026022305
0.11,-0.1,0.12,37.72631099390626,99.55673522845954,152.44580322609056,52.889067997631024,67.0,-122.0,0.35820895522388063,0.7217391304347827,76.48529270389177,0.6422487223168655,0.2769516728624535
0.1,-0.11,0.12,32.27368900609373,99.55673522845954,152.44580322609056,52.889067997631024,52.0,-136.0,0.31343283582089554,0.7460869565217392,75.58438992278762,0.686541737649063,0.25260223048327135
0.09,-0.13,0.12,24.695153531233963,94.08380395514152,148.2577740429466,54.17397008780505,33.0,-164.0,0.2567164179104478,0.7947826086956522,77.89736837660179,0.7431005110732539,0.2039033457249071
0.08,-0.13,0.12,21.6075022462489,97.24366133222938,150.7256931098296,53.482031777600206,17.0,-165.0,0.20895522388059704,0.7965217391304348,81.30190649671138,0.7904599659284498,0.20223048327137544
0.07,-0.13,0.12,18.300755766006382,100.14660790798168,152.87285289520293,52.72624498722122,2.0,-163.0,0.16417910447761197,0.7930434782608695,81.60882305241266,0.8347529812606475,0.20557620817843864
0.06,-0.15,0.12,11.801409486351815,92.10497830575515,146.6422365812282,54.537258275473015,-12.0,-189.0,0.12238805970149255,0.8382608695652174,78.5175139698144,0.8759795570698468,0.16022304832713752
0.05,-0.15,0.12,8.43494882292201,94.08380395514152,148.2577740429466,54.17397008780505,-30.0,-187.0,0.06865671641791045,0.8347826086956522,80.72174428244226,0.9294718909710393,0.16356877323420072
0.05,-0.16,0.12,7.354024636261329,88.62367714064925,143.66804214062938,55.044364999980125,-26.0,-201.0,0.08059701492537315,0.8591304347826086,79.98124780221924,0.9172061328790461,0.13921933085501859
0.06,-0.16,0.12,10.556045219583469,86.76615186515883,142.01181052023685,55.24565865507803,-8.0,-203.0,0.13432835820895525,0.8626086956521739,77.83315488916018,0.8637137989778536,0.1358736059479554
0.07,-0.16,0.12,13.629377730656811,84.61712771296452,140.03522620892144,55.418098495956926,6.0,-207.0,0.17611940298507464,0.8695652173913043,78.74642849044012,0.8224872231686542,0.12918215613382894
0.08,-0.16,0.12,16.56505117707799,82.19302892489164,137.72759367742165,55.53456475253002,19.0,-211.0,0.21492537313432838,0.8765217391304347,80.0,0.7843270868824532,0.12249070631970255
0.09,-0.16,0.12,19.357753542791265,79.50832530726561,135.07512834163586,55.566803034370245,38.0,-212.0,0.27164179104477615,0.8782608695652174,79.07591289387686,0.7277683134582624,0.120817843866171
0.1,-0.16,0.12,22.0053832080835,76.57405280956132,132.05973324379266,55.48568043423134,57.0,-213.0,0.32835820895522394,0.88,78.77182237323191,0.6712095400340716,0.11914498141263935
0.11,-0.15,0.12,26.25383773744479,78.11049018055616,133.6538000853714,55.54330990481523,71.0,-202.0,0.37014925373134333,0.8608695652173912,79.30952023559341,0.6299829642248723,0.13847583643122674
0.12,-0.14,0.12,30.601294645004465,79.0406995289464,134.60271324166598,55.56201371271956,83.0,-189.0,0.4059701492537314,0.8382608695652174,80.00624975587844,0.5948892674616695,0.16115241635687727
0.13,-0.13,0.12,35.0,79.35225781502139,134.9178056429377,55.56554782791631,103.0,-172.0,0.46567164179104487,0.808695652173913,79.83107164506812,0.5352640545144804,0.19052044609665425
0.14,-0.12,0.12,39.398705354995535,79.0406995289464,134.60271324166598,55.56201371271956,114.0,-160.0,0.49850746268656726,0.7878260869565217,79.76214641043707,0.503236797274276,0.21152416356877324
0.15,-0.11,0.12,43.74616226255521,78.11049018055616,133.6538000853714,55.54330990481523,130.0,-145.0,0.5462686567164179,0.7617391304347826,79.1012010022604,0.4558773424190801,0.23754646840148702
0.16,-0.1,0.12,47.994616791916506,76.57405280956132,132.05973324379266,55.48568043423134,143.0,-133.0,0.5850746268656717,0.7408695652173913,76.00657866263946,0.4177172061328791,0.2585501858736059
0.16,-0.09,0.12,50.64224645720873,79.50832530726561,135.07512834163586,55.566803034370245,143.0,-117.0,0.5850746268656717,0.7130434782608696,78.31347265956222,0.4177172061328791,0.28624535315985133
0.16,-0.08,0.12,53.43494882292201,82.19302892489164,137.72759367742165,55.53456475253002,143.0,-106.0,0.5850746268656717,0.6939130434782609,78.5175139698144,0.4177172061328791,0.30557620817843867
0.16,-0.07,0.12,56.37062226934319,84.61712771296452,140.03522620892144,55.418098495956926,140.0,-92.0,0.5761194029850747,0.6695652173913044,77.10382610480494,0.42691652470187397,0.3299256505576208
0.16,-0.06,0.12,59.44395478041653,86.76615186515883,142.01181052023685,55.24565865507803,141.0,-77.0,0.5791044776119403,0.6434782608695652,76.15773105863909,0.42385008517887574,0.3559479553903346
0.16,-0.05,0.12,62.64597536373868,88.62367714064925,143.66804214062938,55.044364999980125,140.0,-67.0,0.5761194029850747,0.6260869565217391,76.24303246854758,0.42691652470187397,0.37360594795539037
0.16,-0.04,0.12,65.96375653207352,90.17273599040084,145.01231472835664,54.8395787379558,136.0,-53.0,0.564179104477612,0.6017391304347826,75.02666192761077,0.4391822827938672,0.3979553903345725
0.16,-0.03,0.12,69.38034472384487,91.39716985465594,146.0511983670063,54.65402851235038,138.0,-34.0,0.5701492537313433,0.568695652173913,76.48529270389177,0.4330494037478706,0.4306691449814126
0.16,-0.02,0.12,72.8749836510982,92.28288469075476,146.78969941542863,54.50681472467387,138.0,-25.0,0.5701492537313433,0.5530434782608695,77.41446893184762,0.4330494037478706,0.4466542750929368
0.16,-0.01,0.12,76.42366562500266,92.81894361856295,147.23137468669245,54.41243106812949,138.0,-7.0,0.5701492537313433,0.5217391304347826,76.27581530209953,0.4330494037478706,0.4776951672862454
0.16,0.0,0.12,80.0,92.99842032709915,147.3783616969967,54.37994136989753,138.0,3.0,0.5701492537313433,0.5043478260869565,77.20103626247513,0.4330494037478706,0.49535315985130113
0.16,0.01,0.12,83.57633437499734,92.81894361856295,147.23137468669245,54.41243106812949,137.0,15.0,0.5671641791044777,0.4834782608695652,77.23341245859851,0.43611584327086883,0.5163568773234201
0.16,0.02,0.12,87.1250163489018,92.28288469075476,146.78969941542863,54.50681472467387,134.0,30.0,0.5582089552238807,0.45739130434782604,77.07788269017254,0.44531516183986375,0.5423791821561339
0.16,0.03,0.12,90.61965527615511,91.39716985465594,146.0511983670063,54.65402851235038,131.0,40.0,0.5492537313432837,0.44,85.7962703152066,0.4545144804088586,0.5600371747211896
0.16,0.04,0.12,94.03624346792648,90.17273599040084,145.01231472835664,54.8395787379558,131.0,58.0,0.5492537313432837,0.408695652173913,75.0,0.4545144804088586,0.5910780669144982
0.16,0.05,0.12,97.35402463626131,88.62367714064925,143.66804214062938,55.044364999980125,132.0,72.0,0.5522388059701493,0.3843478260869565,84.90583018850944,0.4514480408858604,0.6154275092936803
0.16,0.06,0.12,100.55604521958348,86.76615186515883,142.01181052023685,55.24565865507803,132.0,81.0,0.5522388059701493,0.36869565217391304,75.8023746329889,0.4514480408858604,0.6314126394052044
0.16,0.07,0.12,103.6293777306568,84.61712771296452,140.03522620892144,55.418098495956926,132.0,96.0,0.5522388059701493,0.3426086956521739,85.42833253669417,0.4514480408858604,0.6574349442379183
0.16,0.08,0.12,106.565051177078,82.19302892489164,137.72759367742165,55.53456475253002,133.0,111.0,0.555223880597015,0.3165217391304348,76.55716818169282,0.44838160136286204,0.683457249070632
0.16,0.09,0.12,109.35775354279129,79.50832530726561,135.07512834163586,55.566803034370245,132.0,125.0,0.5522388059701493,0.2921739130434783,76.32168761236873,0.4514480408858604,0.7078066914498141
0.16,0.1,0.12,112.00538320808349,76.57405280956132,132.05973324379266,55.48568043423134,129.0,143.0,0.5432835820895523,0.26086956521739135,76.53757247260981,0.46064735945485524,0.7388475836431228
0.15,0.11,0.12,116.2538377374448,78.11049018055616,133.6538000853714,55.54330990481523,115.0,155.0,0.5014925373134329,0.24,77.87810988975015,0.5018739352640545,0.7598513011152417
0.14,0.12,0.12,120.60129464500446,79.0406995289464,134.60271324166598,55.56201371271956,98.0,167.0,0.45074626865671646,0.21913043478260869,88.68483523128404,0.5522998296422488,0.7808550185873606
0.13,0.13,0.12,125.0,79.35225781502139,134.9178056429377,55.56554782791631,80.0,182.0,0.3970149253731344,0.1930434782608696,79.05694150420949,0.6057921635434412,0.8068773234200743
0.12,0.14,0.12,129.39870535499554,79.0406995289464,134.60271324166598,55.56201371271956,64.0,192.0,0.34925373134328364,0.1756521739130435,89.20201791439474,0.6531516183986372,0.8245353159851301
0.11,0.15,0.12,133.7461622625552,78.11049018055616,133.6538000853714,55.54330990481523,46.0,202.0,0.29552238805970155,0.1582608695652174,89.94442728707543,0.7066439522998297,0.8421933085501859
0.1,0.16,0.12,137.99461679191648,76.57405280956132,132.05973324379266,55.48568043423134,36.0,214.0,0.2656716417910448,0.1373913043478261,77.46612162745726,0.7356047700170358,0.8631970260223049
0.09,0.16,0.12,140.64224645720873,79.50832530726561,135.07512834163586,55.566803034370245,20.0,213.0,0.21791044776119406,0.13913043478260867,79.81227975693966,0.7829642248722317,0.8615241635687734
0.08,0.16,0.12,143.43494882292202,82.19302892489164,137.72759367742165,55.53456475253002,2.0,211.0,0.16417910447761197,0.14260869565217388,79.71198153351854,0.8364565587734243,0.8581784386617102
0.07,0.16,0.12,146.3706222693432,84.61712771296452,140.03522620892144,55.418098495956926,-12.0,206.0,0.12238805970149255,0.15130434782608693,78.92401408950256,0.8776831345826236,0.8498141263940522
0.08,0.15,0.12,141.92751306414704,87.26902978883984,142.46496844209707,55.19593865325725,11.0,190.0,0.19104477611940301,0.1791304347826087,77.88452991448301,0.8088586030664395,0.8221189591078066
0.07,0.15,0.12,144.98310652189997,89.8261093982419,144.7144221506847,54.88831275244282,-7.0,189.0,0.13731343283582093,0.18086956521739128,88.02272433866155,0.8623509369676321,0.8204460966542751
0.08,0.14,0.12,140.25511870305778,92.28288469075476,146.78969941542863,54.50681472467387,10.0,176.0,0.18805970149253734,0.20347826086956522,78.84795495128583,0.8119250425894379,0.7977695167286246
0.07,0.14,0.12,143.43494882292202,94.99981352443632,148.98730937395703,53.98749584952071,-5.0,174.0,0.14328358208955227,0.20695652173913043,89.19641248391103,0.8562180579216355,0.7944237918215614
0.08,0.13,0.12,138.39249775375112,97.24366133222938,150.7256931098296,53.482031777600206,8.0,161.0,0.182089552238806,0.2295652173913043,77.62087348130012,0.8180579216354344,0.7717472118959108
0.07,0.13,0.12,141.69924423399362,100.14660790798168,152.87285289520293,52.72624498722122,-3.0,156.0,0.1492537313432836,0.23826086956521741,79.40403012442127,0.850085178875639,0.7633828996282528
0.09,0.13,0.12,135.30484646876604,94.08380395514152,148.2577740429466,54.17397008780505,24.0,160.0,0.22985074626865676,0.23130434782608694,86.31338250816034,0.7706984667802386,0.7700743494423792
0.1,0.13,0.12,132.43140797117252,90.69532313946664,145.4582624774506,54.76293933798397,40.0,164.0,0.2776119402985075,0.22434782608695653,86.46964785403026,0.7233390119250427,0.7767657992565056
0.11,0.12,0.12,127.48955292199916,91.39716985465594,146.0511983670063,54.65402851235038,58.0,152.0,0.33134328358208964,0.24521739130434778,76.05918747922567,0.6698466780238501,0.7557620817843866
0.12,0.11,0.12,122.51044707800084,91.39716985465594,146.0511983670063,54.65402851235038,72.0,142.0,0.37313432835820903,0.26260869565217393,76.4198926981712,0.6286201022146508,0.7381040892193309
0.13,0.1,0.12,117.5685920288275,90.69532313946664,145.4582624774506,54.76293933798397,85.0,129.0,0.4119402985074627,0.2852173913043478,86.49277426467485,0.5904599659284497,0.7154275092936804
0.14,0.09,0.12,112.7352262721076,89.30875964113709,144.2666903041677,54.95793066303061,103.0,115.0,0.46567164179104487,0.3095652173913044,84.77027781009096,0.5369676320272573,0.6910780669144981
0.14,0.08,0.12,109.74488129694222,92.28288469075476,146.78969941542863,54.50681472467387,105.0,105.0,0.47164179104477616,0.3269565217391304,76.89603370785778,0.5308347529812607,0.6734200743494424
0.14,0.07,0.12,106.565051177078,94.99981352443632,148.98730937395703,53.98749584952071,108.0,90.0,0.4805970149253732,0.35304347826086957,76.96752561957543,0.5216354344122658,0.6473977695167287
0.14,0.06,0.12,103.19859051364818,97.43368320999473,150.8697462877992,53.43606307780449,102.0,77.0,0.46268656716417916,0.3756521739130435,86.31338250816034,0.5400340715502555,0.624721189591078
0.14,0.05,0.12,99.65382405805332,99.55673522845954,152.44580322609056,52.889067997631024,104.0,63.0,0.4686567164179105,0.4,76.8505042273634,0.5339011925042589,0.6003717472118959
0.14,0.04,0.12,95.94539590092285,101.34106175399248,153.72323039629327,52.38216864230078,102.0,51.0,0.46268656716417916,0.4208695652173913,77.42092740338364,0.5400340715502555,0.579368029739777
0.14,0.03,0.12,92.0947570770121,102.76044112817608,154.70883321324737,51.94839208507127,104.0,38.0,0.4686567164179105,0.4434782608695652,76.69419795525604,0.5339011925042589,0.5566914498141264
0.14,0.02,0.12,88.13010235415598,103.7921505444392,155.40834861469415,51.616198070254974,104.0,26.0,0.4686567164179105,0.4643478260869565,77.07788269017254,0.5339011925042589,0.5356877323420075
0.14,0.01,0.12,84.08561677997487,104.4186094475126,155.8261878771608,51.40757842964821,101.0,17.0,0.4597014925373135,0.48,85.70297544426332,0.5431005110732539,0.5197026022304833
0.14,0.0,0.12,80.0,104.62869756798486,155.96514767111358,51.33645010312873,104.0,1.0,0.4686567164179105,0.5078260869565218,76.40026177965623,0.5339011925042589,0.49200743494423793
0.14,-0.01,0.12,75.91438322002513,104.4186094475126,155.8261878771608,51.40757842964821,103.0,-13.0,0.46567164179104487,0.5321739130434783,76.8505042273634,0.5369676320272573,0.46765799256505575
0.14,-0.02,0.12,71.86989764584402,103.7921505444392,155.40834861469415,51.616198070254974,102.0,-28.0,0.46268656716417916,0.5582608695652174,76.92203845452875,0.5400340715502555,0.441635687732342
0.14,-0.03,0.12,67.9052429229879,102.76044112817608,154.70883321324737,51.94839208507127,104.0,-41.0,0.4686567164179105,0.5808695652173913,76.32168761236873,0.5339011925042589,0.41895910780669143
0.14,-0.04,0.12,64.05460409907715,101.34106175399248,153.72323039629327,52.38216864230078,104.0,-49.0,0.4686567164179105,0.5947826086956521,75.27283706623525,0.5339011925042589,0.4046468401486989
0.14,-0.05,0.12,60.34617594194669,99.55673522845954,152.44580322609056,52.889067997631024,106.0,-63.0,0.47462686567164186,0.6191304347826087,83.43260753446461,0.5277683134582625,0.38029739776951677
0.14,-0.06,0.12,56.801409486351815,97.43368320999473,150.8697462877992,53.43606307780449,104.0,-78.0,0.4686567164179105,0.6452173913043477,76.11832893594026,0.5339011925042589,0.354275092936803
0.14,-0.07,0.12,53.43494882292201,94.99981352443632,148.98730937395703,53.98749584952071,110.0,-88.0,0.48656716417910456,0.662608695652174,84.5931439302264,0.5155025553662692,0.3366171003717472
0.14,-0.08,0.12,50.255118703057775,92.28288469075476,146.78969941542863,54.50681472467387,110.0,-103.0,0.48656716417910456,0.688695652173913,75.1065909225016,0.5155025553662692,0.31059479553903346
0.14,-0.09,0.12,47.2647737278924,89.30875964113709,144.2666903041677,54.95793066303061,108.0,-118.0,0.4805970149253732,0.7147826086956521,75.0066663703967,0.5216354344122658,0.28457249070631974
0.14,-0.1,0.12,44.46232220802562,86.09980676955018,141.40587832411413,55.30607155456396,108.0,-132.0,0.4805970149253732,0.7391304347826086,76.23647421018367,0.5216354344122658,0.26022304832713755
0.13,-0.11,0.12,39.76364169072618,87.10110165024413,142.31403814814533,55.2129364979012,92.0,-147.0,0.4328358208955224,0.7652173913043478,77.10382610480494,0.5689948892674617,0.23420074349442382
0.12,-0.12,0.12,35.0,87.43726353453387,142.61577677772152,55.17851324318767,82.0,-156.0,0.4029850746268657,0.7808695652173913,76.90253571892151,0.5979557069846678,0.21821561338289963
0.11,-0.13,0.12,30.23635830927381,87.10110165024413,142.31403814814533,55.2129364979012,65.0,-170.0,0.3522388059701493,0.8052173913043479,77.4919350642375,0.648381601362862,0.19386617100371745
0.1,-0.14,0.12,25.53767779197438,86.09980676955018,141.40587832411413,55.30607155456396,46.0,-184.0,0.29552238805970155,0.8295652173913044,78.26237921249263,0.7049403747870528,0.16951672862453532
0.09,-0.15,0.12,20.96375653207352,84.45374712679643,139.88229784182084,55.4285507150244,28.0,-201.0,0.24179104477611946,0.8591304347826086,78.77182237323191,0.7584327086882454,0.1401486988847584
0.08,-0.15,0.12,18.07248693585296,87.26902978883984,142.46496844209707,55.19593865325725,15.0,-198.0,0.2029850746268657,0.8539130434782609,81.8413098624405,0.7965928449744464,0.14516728624535313
0.07,-0.15,0.12,15.01689347810003,89.8261093982419,144.7144221506847,54.88831275244282,5.0,-195.0,0.17313432835820897,0.8486956521739131,79.64923100695951,0.8255536626916525,0.15018587360594798
0.05,-0.17,0.12,6.389540334034777,83.15599205880758,138.6542090297266,55.498216970918975,-32.0,-219.0,0.06268656716417913,0.8904347826086956,80.15609770940699,0.9356047700170359,0.10817843866171001
0.06,-0.17,0.12,9.440034828176197,81.39694562718014,136.9516808202597,55.55473519307953,-11.0,-224.0,0.12537313432835823,0.8991304347826087,79.90619500389191,0.8729131175468484,0.09981412639405202
0.07,-0.17,0.12,12.38013505195957,79.35225781502139,134.9178056429377,55.56554782791631,4.0,-225.0,0.17014925373134332,0.9008695652173913,80.05623023850174,0.8286201022146509,0.09814126394052047
0.08,-0.17,0.12,15.20112364547508,77.03324946481085,132.53964205659332,55.50639259178247,19.0,-228.0,0.21492537313432838,0.9060869565217391,79.81227975693966,0.7843270868824532,0.09312267657992562
0.09,-0.17,0.12,17.897271030947614,74.4489152435157,129.80005104602284,55.35113580250714,35.0,-232.0,0.26268656716417915,0.9130434782608696,79.88116173416608,0.7369676320272573,0.08643122676579923
0.1,-0.17,0.12,20.46554491945988,71.60434654383688,126.67602442541794,55.071677881581046,53.0,-234.0,0.31641791044776124,0.9165217391304348,78.03204469959762,0.6834752981260648,0.08308550185873609
0.11,-0.16,0.12,24.5085229876684,73.39618428915121,128.65713540683265,55.26095111768142,72.0,-220.0,0.37313432835820903,0.8921739130434783,80.52949770115296,0.626916524701874,0.10743494423791816
0.12,-0.15,0.12,28.659808254090088,74.59980724353235,129.96259296272322,55.36278571919087,87.0,-207.0,0.41791044776119407,0.8695652173913043,78.77182237323191,0.5826235093696763,0.13011152416356875
0.13,-0.14,0.12,32.87890360333854,75.20470705383993,130.610979080891,55.406272027051074,102.0,-192.0,0.46268656716417916,0.8434782608695652,80.0812087820857,0.5383304940374787,0.15613382899628253
0.14,-0.13,0.12,37.12109639666146,75.20470705383993,130.610979080891,55.406272027051074,118.0,-176.0,0.5104477611940299,0.8156521739130435,79.2464510246358,0.4909710391822828,0.18382899628252786
0.15,-0.12,0.12,41.34019174590991,74.59980724353235,129.96259296272322,55.36278571919087,129.0,-164.0,0.5432835820895523,0.7947826086956522,78.40918313565064,0.45894378194207835,0.20483271375464684
0.16,-0.11,0.12,45.4914770123316,73.39618428915121,128.65713540683265,55.26095111768142,145.0,-149.0,0.5910447761194031,0.768695652173913,78.02563681252464,0.41158432708688253,0.23085501858736063
0.17,-0.1,0.12,49.53445508054012,71.60434654383688,126.67602442541794,55.071677881581046,160.0,-135.0,0.6358208955223881,0.7443478260869565,76.10519036176179,0.3672913117546849,0.2552044609665427
0.17,-0.09,0.12,52.10272896905238,74.4489152435157,129.80005104602284,55.35113580250714,163.0,-119.0,0.6447761194029852,0.7165217391304348,78.63841300535,0.3580919931856899,0.28289962825278814
0.17,-0.08,0.12,54.798876354524936,77.03324946481085,132.53964205659332,55.50639259178247,159.0,-108.0,0.6328358208955225,0.697391304347826,78.08969202141856,0.3703577512776831,0.30223048327137547
0.17,-0.07,0.12,57.61986494804043,79.35225781502139,134.9178056429377,55.56554782791631,158.0,-90.0,0.6298507462686568,0.6660869565217391,76.68767828015137,0.37342419080068145,0.333271375464684
0.17,-0.06,0.12,60.55996517182381,81.39694562718014,136.9516808202597,55.55473519307953,157.0,-80.0,0.6268656716417911,0.648695652173913,77.62087348130012,0.3764906303236797,0.3509293680297398
0.17,-0.05,0.12,63.610459665965216,83.15599205880758,138.6542090297266,55.498216970918975,155.0,-64.0,0.6208955223880598,0.6208695652173912,77.1621668954417,0.3826235093696763,0.37862453531598517
0.17,-0.04,0.12,66.7594800848128,84.61712771296452,140.03522620892144,55.418098495956926,153.0,-54.0,0.6149253731343285,0.6034782608695652,75.02666192761077,0.3887563884156729,0.3962825278810409
0.17,-0.03,0.12,69.99202019855866,85.76837111303685,141.1021683404188,55.33379722738198,154.0,-40.0,0.6179104477611941,0.5791304347826087,75.58438992278762,0.38568994889267466,0.42063197026022303
0.17,-0.02,0.12,73.29016319224307,86.59912509053613,141.86051257578146,55.26138748524532,154.0,-23.0,0.6179104477611941,0.5495652173913044,77.02596964660685,0.38568994889267466,0.45
0.17,-0.01,0.12,76.6335393365702,87.10110165024413,142.31403814814533,55.2129364979012,152.0,-8.0,0.6119402985074628,0.5234782608695652,77.10382610480494,0.3918228279386712,0.4760223048327138
0.17,0.0,0.12,80.0,87.26902978883983,142.46496844209707,55.19593865325725,151.0,8.0,0.6089552238805971,0.49565217391304345,77.00649323271382,0.3948892674616695,0.5037174721189591
0.17,0.01,0.12,83.3664606634298,87.10110165024413,142.31403814814533,55.2129364979012,151.0,13.0,0.6089552238805971,0.4869565217391304,77.33692520394123,0.3948892674616695,0.5130111524163569
0.17,0.02,0.12,86.70983680775693,86.59912509053613,141.86051257578146,55.26138748524532,148.0,29.0,0.6000000000000001,0.4591304347826087,75.66372975210778,0.4040885860306644,0.5407063197026023
0.17,0.03,0.12,90.00797980144134,85.76837111303685,141.1021683404188,55.33379722738198,150.0,48.0,0.6059701492537315,0.4260869565217391,75.82216034906945,0.39795570698466776,0.5734200743494424
0.17,0.04,0.12,93.2405199151872,84.61712771296452,140.03522620892144,55.418098495956926,147.0,58.0,0.5970149253731344,0.408695652173913,75.43208866258443,0.40715502555366273,0.5910780669144982
0.17,0.05,0.12,96.3895403340348,83.15599205880758,138.6542090297266,55.498216970918975,147.0,73.0,0.5970149253731344,0.3826086956521739,76.55063683601855,0.40715502555366273,0.6171003717472119
0.17,0.06,0.12,99.44003482817618,81.39694562718014,136.9516808202597,55.55473519307953,148.0,89.0,0.6000000000000001,0.35478260869565215,77.17512552629896,0.4040885860306644,0.6447955390334573
0.17,0.07,0.12,102.38013505195956,79.35225781502139,134.9178056429377,55.56554782791631,147.0,100.0,0.5970149253731344,0.3356521739130435,76.94153624668537,0.40715502555366273,0.6641263940520447
0.17,0.08,0.12,105.20112364547506,77.03324946481085,132.53964205659332,55.50639259178247,145.0,117.0,0.5910447761194031,0.3060869565217391,86.4060183089118,0.4132879045996593,0.6934944237918216
0.17,0.09,0.12,107.89727103094762,74.4489152435157,129.80005104602284,55.35113580250714,152.0,126.0,0.6119402985074628,0.29043478260869565,76.15773105863909,0.3918228279386712,0.7094795539033457
0.17,0.1,0.12,110.46554491945987,71.60434654383688,126.67602442541794,55.071677881581046,149.0,145.0,0.6029850746268657,0.2573913043478261,76.55063683601855,0.4010221465076661,0.742193308550186
0.16,0.11,0.12,114.5085229876684,73.39618428915121,128.65713540683265,55.26095111768142,133.0,158.0,0.555223880597015,0.2347826086956522,87.80091115700337,0.44838160136286204,0.7648698884758365
0.15,0.12,0.12,118.65980825409008,74.59980724353235,129.96259296272322,55.36278571919087,117.0,173.0,0.5074626865671643,0.20869565217391306,87.29833904490967,0.495741056218058,0.7908921933085502
0.14,0.13,0.12,122.87890360333854,75.20470705383993,130.610979080891,55.406272027051074,98.0,185.0,0.45074626865671646,0.1878260869565217,78.31347265956222,0.5522998296422488,0.8118959107806691
0.13,0.14,0.12,127.12109639666146,75.20470705383993,130.610979080891,55.406272027051074,80.0,197.0,0.3970149253731344,0.16695652173913045,77.02596964660685,0.6057921635434412,0.8328996282527881
0.12,0.15,0.12,131.34019174590992,74.59980724353235,129.96259296272322,55.36278571919087,61.0,207.0,0.34029850746268664,0.14956521739130435,89.45389874119518,0.662350936967632,0.8505576208178439
0.11,0.16,0.12,135.4914770123316,73.39618428915121,128.65713540683265,55.26095111768142,48.0,219.0,0.30149253731343284,0.12869565217391304,78.08969202141856,0.7005110732538331,0.871561338289963
0.1,0.17,0.12,139.5344550805401,71.60434654383688,126.67602442541794,55.071677881581046,35.0,231.0,0.26268656716417915,0.10782608695652168,77.87810988975015,0.7386712095400341,0.8925650557620819
0.09,0.17,0.12,142.10272896905238,74.4489152435157,129.80005104602284,55.35113580250714,13.0,234.0,0.19701492537313436,0.10260869565217395,89.49301648732151,0.8044293015332198,0.8975836431226766
0.08,0.17,0.12,144.7988763545249,77.03324946481085,132.53964205659332,55.50639259178247,3.0,227.0,0.16716417910447764,0.11478260869565216,89.5377015563835,0.8333901192504259,0.8858736059479555
0.07,0.17,0.12,147.61986494804043,79.35225781502139,134.9178056429377,55.56554782791631,-15.0,224.0,0.11343283582089553,0.12,79.7057087039567,0.8868824531516185,0.8808550185873607
0.07,0.18,0.12,148.74949449286677,73.99700743794199,129.31133745722235,55.31433001928036,-9.0,237.0,0.13134328358208958,0.09739130434782606,77.07788269017254,0.8684838160136287,0.9035315985130112
