theta0,theta1,theta2,theta3,x_camera,y_camera,x,y
0.9009180464731549,0.00020072342539444112,-0.0,0.17433220177403852,208.0,28.0,0.0,0.0
1.1594149560974365,0.00024620591938526344,-0.0,0.17428671928004769,211.0,427.0,3.0,399.0
0.6370495854003158,0.00014140281705574365,-0.0,0.1743915223823772,215.0,428.0,7.0,400.0
0.1547168650770645,0.00024836395183559817,-0.0,0.17428456124759734,215.0,428.0,7.0,400.0
0.859249288967703,0.0003689246191414887,-0.0,0.17416400058029147,215.0,428.0,7.0,400.0
